,location,total_sqft,bath,price,bhk
8486,Sarjapur  Road,1500.0,3.0,88.0,3
8488,Sarjapur  Road,1846.0,3.0,145.0,3
8489,Sarjapur  Road,1067.0,2.0,60.0,2
8491,Sarjapur  Road,1700.0,3.0,95.0,3
8492,Sarjapur  Road,1230.0,2.0,65.0,2
8494,Sarjapur  Road,3785.0,5.0,280.0,4
8495,Sarjapur  Road,2556.0,3.0,169.0,3
8496,Sarjapur  Road,1278.0,2.0,90.0,2
8498,Sarjapur  Road,1305.0,2.0,99.0,2
8499,Sarjapur  Road,1755.0,3.0,122.0,3
8500,Sarjapur  Road,4334.0,2.0,338.0,4
8503,Sarjapur  Road,1700.0,3.0,93.5,3
8505,Sarjapur  Road,1060.0,2.0,55.0,2
8506,Sarjapur  Road,1455.0,2.0,98.0,3
8507,Sarjapur  Road,1850.0,3.0,140.0,3
8508,Sarjapur  Road,950.0,1.0,39.9,1
8509,Sarjapur  Road,1826.0,3.0,130.0,3
8512,Sarjapur  Road,1660.0,2.0,116.0,3
8513,Sarjapur  Road,1700.0,3.0,108.0,3
8514,Sarjapur  Road,1539.0,3.0,85.0,3
8515,Sarjapur  Road,1489.0,2.0,82.0,3
8517,Sarjapur  Road,1200.0,2.0,75.0,2
8521,Sarjapur  Road,3044.0,3.0,183.0,3
8524,Sarjapur  Road,1877.0,4.0,150.0,3
8526,Sarjapur  Road,1229.0,2.0,70.0,2
8527,Sarjapur  Road,1342.0,2.0,70.0,2
8528,Sarjapur  Road,1711.0,3.0,110.0,3
8532,Sarjapur  Road,1050.0,2.0,63.5,2
8533,Sarjapur  Road,1350.0,2.0,102.0,2
8534,Sarjapur  Road,2990.0,4.0,240.0,4
8536,Sarjapur  Road,1457.0,3.0,85.0,3
8537,Sarjapur  Road,1685.0,3.0,135.0,3
8539,Sarjapur  Road,1200.0,3.0,70.0,3
8543,Sarjapur  Road,984.0,2.0,55.0,2
8547,Sarjapur  Road,1320.0,2.0,100.0,2
8548,Sarjapur  Road,1984.0,4.0,145.0,3
8552,Sarjapur  Road,1550.0,2.0,89.0,3
8553,Sarjapur  Road,2425.0,5.0,201.0,4
8554,Sarjapur  Road,1691.0,3.0,113.0,3
8556,Sarjapur  Road,2070.0,4.0,160.0,3
8558,Sarjapur  Road,1435.0,3.0,90.0,3
8560,Sarjapur  Road,1262.0,2.0,67.0,2
8561,Sarjapur  Road,1693.0,3.0,125.0,3
8562,Sarjapur  Road,1826.0,3.0,125.0,3
8563,Sarjapur  Road,1660.0,3.0,116.0,3
8565,Sarjapur  Road,1830.0,3.0,119.0,3
8569,Sarjapur  Road,2900.0,4.0,240.0,4
8570,Sarjapur  Road,1059.0,2.0,68.0,2
8572,Sarjapur  Road,1157.0,2.0,74.0,3
8573,Sarjapur  Road,1700.0,3.0,118.0,3
8574,Sarjapur  Road,1691.0,3.0,120.0,3
8576,Sarjapur  Road,1308.0,2.0,75.0,2
8577,Sarjapur  Road,1580.0,3.0,125.0,3
8579,Sarjapur  Road,1763.25,3.0,98.0,3
8580,Sarjapur  Road,1826.0,3.0,130.0,3
8581,Sarjapur  Road,1550.0,2.0,98.0,3
8584,Sarjapur  Road,1819.0,3.0,100.0,3
8585,Sarjapur  Road,984.0,2.0,59.0,2
8586,Sarjapur  Road,1489.0,3.0,88.0,3
8587,Sarjapur  Road,702.0,1.0,52.0,1
8588,Sarjapur  Road,1242.0,2.0,75.0,2
8589,Sarjapur  Road,2275.0,4.0,185.0,3
8590,Sarjapur  Road,2100.0,3.0,135.0,3
8591,Sarjapur  Road,1700.0,3.0,93.5,3
8592,Sarjapur  Road,1862.0,4.0,110.0,3
8593,Sarjapur  Road,2275.0,4.0,175.0,3
8594,Sarjapur  Road,1787.0,3.0,116.0,3
8595,Sarjapur  Road,1691.0,3.0,93.01,3
8596,Sarjapur  Road,1028.0,2.0,56.0,2
8598,Sarjapur  Road,1181.0,2.0,65.0,3
8599,Sarjapur  Road,1691.0,3.0,100.0,3
8600,Sarjapur  Road,1026.0,2.0,60.55,2
8601,Sarjapur  Road,1350.0,2.0,85.0,2
8602,Sarjapur  Road,1157.0,2.0,72.0,3
8603,Sarjapur  Road,1019.0,2.0,62.0,2
8604,Sarjapur  Road,3418.0,3.0,235.0,4
8605,Sarjapur  Road,691.0,1.0,31.1,1
8609,Sarjapur  Road,1881.0,3.0,145.0,3
8610,Sarjapur  Road,2275.0,4.0,182.0,3
8613,Sarjapur  Road,1881.0,3.0,145.0,3
8615,Sarjapur  Road,2880.0,3.0,211.0,4
8616,Sarjapur  Road,3418.0,2.0,222.0,4
8618,Sarjapur  Road,675.0,1.0,27.0,1
8619,Sarjapur  Road,1773.5,2.0,102.92,3
8620,Sarjapur  Road,1346.0,2.0,74.03,2
8621,Sarjapur  Road,1691.0,3.0,119.0,3
8622,Sarjapur  Road,1335.0,2.0,95.0,2
8624,Sarjapur  Road,1680.0,3.0,126.0,3
8625,Sarjapur  Road,1222.0,2.0,68.0,3
8626,Sarjapur  Road,3420.0,4.0,225.0,4
8627,Sarjapur  Road,1510.0,2.0,110.0,3
8628,Sarjapur  Road,1242.0,2.0,78.0,2
8630,Sarjapur  Road,1129.0,2.0,69.0,2
8631,Sarjapur  Road,1850.0,3.0,140.0,3
8633,Sarjapur  Road,1879.0,3.0,155.0,3
8634,Sarjapur  Road,1157.0,2.0,75.0,3
8635,Sarjapur  Road,2425.0,5.0,175.0,4
8636,Sarjapur  Road,1323.0,2.0,74.0,2
8637,Sarjapur  Road,2289.0,3.0,178.0,3
8640,Sarjapur  Road,2100.0,3.0,130.0,3
8641,Sarjapur  Road,702.0,1.0,35.8,1
8643,Sarjapur  Road,1800.0,3.0,128.0,3
8644,Sarjapur  Road,2275.0,4.0,187.0,3
8646,Sarjapur  Road,1026.0,2.0,60.8,2
8648,Sarjapur  Road,1216.0,2.0,70.0,2
8649,Sarjapur  Road,1112.0,2.0,62.0,2
8651,Sarjapur  Road,1157.0,2.0,69.0,3
8653,Sarjapur  Road,1026.0,2.0,60.8,2
8655,Sarjapur  Road,1600.0,3.0,120.0,3
8657,Sarjapur  Road,1346.0,2.0,74.03,2
8658,Sarjapur  Road,475.0,1.0,26.0,1
8661,Sarjapur  Road,1660.0,2.0,116.0,3
8664,Sarjapur  Road,1346.0,2.0,69.61,2
8665,Sarjapur  Road,2089.0,3.0,148.0,3
8666,Sarjapur  Road,1612.0,3.0,98.38,3
8667,Sarjapur  Road,1290.0,2.0,88.0,2
8668,Sarjapur  Road,1371.0,2.0,86.0,2
8669,Sarjapur  Road,2140.0,3.0,139.0,3
8670,Sarjapur  Road,1044.0,2.0,55.0,2
8672,Sarjapur  Road,2180.0,4.0,180.0,3
8673,Sarjapur  Road,1691.0,3.0,119.0,3
8674,Sarjapur  Road,2206.0,4.0,180.0,3
8675,Sarjapur  Road,1309.0,2.0,69.5,2
8676,Sarjapur  Road,1691.0,3.0,100.0,3
8677,Sarjapur  Road,1367.0,2.0,80.0,2
8680,Sarjapur  Road,1984.0,4.0,148.0,3
8682,Sarjapur  Road,1346.0,2.0,74.03,2
8684,Sarjapur  Road,1112.0,2.0,58.0,2
8685,Sarjapur  Road,1340.0,2.0,75.0,2
8686,Sarjapur  Road,3500.0,3.0,275.0,3
8688,Sarjapur  Road,1132.0,2.0,70.0,2
8690,Sarjapur  Road,2425.0,5.0,195.0,4
8691,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
8692,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
8693,Sarjapura - Attibele Road,829.0,2.0,22.8,2
8694,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
8695,Sarjapura - Attibele Road,1033.0,2.0,28.41,2
8696,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
8697,Sarjapura - Attibele Road,1800.0,3.0,90.0,3
8698,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
8699,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
8700,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
8701,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
8702,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
8703,Sarjapura - Attibele Road,740.0,1.0,23.65,1
8704,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
8705,Sector 2 HSR Layout,1296.0,2.0,75.0,2
8706,Sector 2 HSR Layout,794.0,1.0,60.0,1
8707,Sector 2 HSR Layout,1143.0,2.0,65.0,2
8708,Sector 2 HSR Layout,1665.0,3.0,110.0,3
8709,Sector 2 HSR Layout,1512.0,3.0,80.0,3
8710,Sector 2 HSR Layout,1332.0,2.0,101.0,2
8711,Sector 2 HSR Layout,1600.0,3.0,90.0,3
8712,Sector 2 HSR Layout,1231.0,2.0,66.0,2
8713,Sector 7 HSR Layout,3000.0,5.0,275.0,4
8714,Sector 7 HSR Layout,1163.0,2.0,98.86,2
8715,Sector 7 HSR Layout,1760.0,3.0,145.0,3
8716,Sector 7 HSR Layout,3900.0,3.0,300.0,3
8717,Sector 7 HSR Layout,1163.0,2.0,98.86,2
8718,Sector 7 HSR Layout,1342.0,2.0,115.0,2
8719,Sector 7 HSR Layout,1760.0,3.0,160.0,3
8720,Sector 7 HSR Layout,1760.0,3.0,142.0,3
8721,Sector 7 HSR Layout,2400.0,2.0,195.0,3
8722,Sector 7 HSR Layout,1760.0,3.0,185.0,3
8723,Sector 7 HSR Layout,1162.0,2.0,98.77,2
8724,Seegehalli,901.0,2.0,35.14,2
8726,Seegehalli,800.0,1.0,50.0,2
8728,Seegehalli,1118.0,2.0,37.5,2
8729,Seegehalli,1200.0,2.0,62.0,3
8730,Seegehalli,1155.0,2.0,72.0,2
8731,Seegehalli,1830.0,4.0,82.0,3
8732,Seegehalli,4000.0,3.0,235.0,3
8735,Seegehalli,1096.0,2.0,41.0,2
8737,Seegehalli,920.0,2.0,27.0,2
8738,Seegehalli,1553.0,3.0,68.0,3
8739,Seegehalli,1639.0,3.0,120.0,3
8740,Seegehalli,3000.0,4.0,235.0,3
8741,Seegehalli,1134.0,2.0,45.0,2
8742,Seegehalli,1683.0,3.0,80.0,3
8743,Seegehalli,1176.0,2.0,50.0,2
8744,Seegehalli,3000.0,4.0,240.0,3
8745,Shampura,2650.0,4.0,150.0,4
8746,Shampura,1200.0,2.0,53.0,2
8747,Shampura,700.0,1.0,35.0,2
8748,Shampura,1400.0,3.0,70.0,3
8749,Shampura,1475.0,3.0,78.0,3
8750,Shampura,1700.0,3.0,75.0,3
8751,Shivaji Nagar,850.0,2.0,55.0,2
8752,Shivaji Nagar,1554.0,3.0,130.0,2
8753,Shivaji Nagar,3820.0,1.0,306.0,1
8754,Shivaji Nagar,703.0,2.0,49.5,2
8755,Shivaji Nagar,1460.0,2.0,90.0,3
8756,Shivaji Nagar,600.0,1.0,65.0,2
8758,Singasandra,1030.0,2.0,55.0,2
8759,Singasandra,3850.0,6.0,195.0,4
8760,Singasandra,1100.0,2.0,52.0,2
8762,Singasandra,1300.0,2.0,65.0,2
8765,Singasandra,1010.0,2.0,40.0,2
8766,Singasandra,1375.0,2.0,58.0,2
8767,Singasandra,1120.0,2.0,60.0,2
8768,Singasandra,1510.0,3.0,75.0,3
8769,Singasandra,1179.0,2.0,56.0,2
8770,Singasandra,1416.0,2.0,67.0,2
8771,Singasandra,1476.0,2.0,73.0,3
8772,Singasandra,1139.7,2.0,45.0,2
8773,Singasandra,1465.0,2.0,60.0,2
8775,Singasandra,1653.0,3.0,85.0,3
8776,Somasundara Palya,1255.0,2.0,67.0,2
8777,Somasundara Palya,1448.0,2.0,68.0,2
8779,Somasundara Palya,1178.0,2.0,73.0,2
8780,Somasundara Palya,1260.0,2.0,60.0,2
8781,Somasundara Palya,1033.0,2.0,48.0,2
8782,Somasundara Palya,1329.0,2.0,70.0,2
8783,Somasundara Palya,2372.0,3.0,140.0,3
8784,Somasundara Palya,1185.0,2.0,70.0,2
8788,Somasundara Palya,2400.0,3.0,140.0,4
8789,Somasundara Palya,1650.0,3.0,95.0,3
8790,Somasundara Palya,1186.0,2.0,72.0,2
8792,Sompura,825.0,2.0,33.0,2
8793,Sompura,1025.0,2.0,37.0,3
8794,Sompura,1020.0,2.0,41.0,2
8795,Sompura,1126.0,2.0,39.0,2
8796,Sompura,825.0,2.0,32.0,2
8797,Sompura,1360.0,2.0,45.0,3
8798,Sompura,1350.0,2.0,47.0,3
8799,Sompura,2150.0,3.0,85.0,4
8801,Sonnenahalli,896.0,2.0,43.75,2
8802,Sonnenahalli,1120.0,2.0,43.0,2
8803,Sonnenahalli,1100.0,2.0,44.0,2
8804,Sonnenahalli,1011.0,2.0,50.53,2
8805,Sonnenahalli,614.5,1.0,30.715,1
8806,Sonnenahalli,1484.0,3.0,74.18,3
8807,Sonnenahalli,1610.0,3.0,80.48,3
8808,Sonnenahalli,1415.0,2.0,65.0,3
8809,Sonnenahalli,1268.0,2.0,58.0,2
8810,Sonnenahalli,1268.0,2.0,56.0,2
8811,Sonnenahalli,605.0,1.0,30.24,1
8812,Sonnenahalli,1484.0,3.0,75.0,3
8813,Subramanyapura,929.0,2.0,50.17,2
8814,Subramanyapura,1200.0,2.0,52.0,2
8815,Subramanyapura,975.0,2.0,58.0,2
8816,Subramanyapura,1277.0,2.0,55.0,2
8817,Subramanyapura,985.0,2.0,58.0,2
8818,Subramanyapura,1245.0,2.0,68.0,3
8819,Subramanyapura,1313.0,2.0,73.0,2
8820,Subramanyapura,1313.0,2.0,66.5,2
8821,Subramanyapura,1255.0,2.0,79.0,3
8822,Subramanyapura,1330.0,3.0,72.0,3
8823,Subramanyapura,929.0,2.0,48.0,2
8824,Subramanyapura,950.0,2.0,55.0,2
8825,Subramanyapura,929.0,2.0,56.0,2
8827,Subramanyapura,1260.0,2.0,76.0,3
8829,Subramanyapura,960.0,2.0,55.0,2
8830,Subramanyapura,1260.0,2.0,73.0,3
8832,Subramanyapura,1278.0,3.0,70.0,3
8833,Subramanyapura,929.0,2.0,49.0,2
8834,Subramanyapura,1260.0,2.0,75.0,3
8835,Subramanyapura,1000.0,2.0,45.0,2
8837,Subramanyapura,929.0,1.0,51.0,2
8838,Subramanyapura,1880.0,3.0,110.0,3
8840,Sultan Palaya,1700.0,3.0,120.0,3
8841,Sultan Palaya,1100.0,2.0,45.0,2
8842,Sultan Palaya,900.0,2.0,45.0,2
8843,Sultan Palaya,870.0,2.0,65.0,2
8844,Sultan Palaya,1765.0,3.0,80.0,3
8845,Sultan Palaya,1713.0,3.0,125.0,3
8846,Sultan Palaya,1009.0,2.0,65.0,2
8847,Sultan Palaya,5000.0,5.0,325.0,4
8848,Sultan Palaya,1070.0,2.0,49.0,2
8849,TC Palaya,1475.0,3.0,98.0,3
8850,TC Palaya,1200.0,2.0,60.0,2
8855,TC Palaya,1240.0,2.0,60.0,2
8856,TC Palaya,1500.0,2.0,100.0,3
8857,TC Palaya,1200.0,2.0,65.0,2
8858,TC Palaya,1200.0,2.0,70.0,2
8859,TC Palaya,900.0,2.0,55.0,2
8862,TC Palaya,4800.0,3.0,302.0,4
8863,TC Palaya,1000.0,2.0,64.0,2
8865,TC Palaya,900.0,2.0,55.0,2
8866,TC Palaya,1200.0,2.0,66.0,2
8869,TC Palaya,900.0,2.0,55.0,2
8871,TC Palaya,900.0,2.0,55.0,2
8874,TC Palaya,1200.0,2.0,65.0,2
8875,TC Palaya,1500.0,2.0,75.0,2
8877,TC Palaya,1000.0,2.0,70.0,2
8878,TC Palaya,1100.0,2.0,65.0,2
8882,TC Palaya,1800.0,2.0,80.0,2
8884,TC Palaya,1200.0,2.0,70.0,2
8885,TC Palaya,1350.0,1.0,55.0,1
8886,TC Palaya,900.0,2.0,55.0,2
8887,TC Palaya,900.0,2.0,55.0,2
8888,TC Palaya,1082.0,2.0,64.0,2
8892,TC Palaya,1152.0,2.0,55.0,2
8896,Talaghattapura,1868.0,3.0,131.0,3
8897,Talaghattapura,2038.5,3.0,120.0,3
8898,Talaghattapura,2106.0,3.0,126.0,3
8899,Talaghattapura,1868.0,3.0,121.0,3
8900,Talaghattapura,2106.0,3.0,126.0,3
8901,Talaghattapura,1868.0,3.0,135.0,3
8902,Talaghattapura,1856.0,3.0,135.0,3
8903,Talaghattapura,1868.0,3.0,120.0,3
8904,Talaghattapura,1804.0,3.0,115.0,3
8905,Talaghattapura,1856.0,3.0,135.0,3
8906,Talaghattapura,2254.0,3.0,153.0,3
8907,Talaghattapura,2106.0,3.0,148.0,3
8908,Talaghattapura,1856.0,3.0,135.0,3
8909,Talaghattapura,2273.0,3.0,159.0,3
8910,Talaghattapura,2099.0,3.0,147.0,3
8911,Talaghattapura,1100.0,2.0,50.0,2
8912,Talaghattapura,1100.0,2.0,49.49,2
8913,Talaghattapura,1575.0,3.0,80.0,3
8914,Talaghattapura,2273.0,3.0,145.0,3
8915,Talaghattapura,1175.0,2.0,62.0,2
8916,Talaghattapura,1804.0,3.0,127.0,3
8917,Talaghattapura,1062.0,2.0,42.48,2
8918,Talaghattapura,2038.5,3.0,122.0,3
8919,Talaghattapura,1800.0,3.0,84.0,3
8920,Talaghattapura,2265.0,3.0,159.0,3
8921,Talaghattapura,2099.0,3.0,134.0,3
8922,Thanisandra,510.0,1.0,25.25,1
8923,Thanisandra,1296.0,2.0,80.0,2
8925,Thanisandra,2144.0,3.0,145.0,3
8927,Thanisandra,445.0,1.0,28.0,1
8928,Thanisandra,1296.0,2.0,83.0,2
8930,Thanisandra,2144.0,3.0,135.0,3
8932,Thanisandra,1093.0,2.0,70.0,2
8933,Thanisandra,1265.0,2.0,79.0,3
8934,Thanisandra,1651.0,3.0,97.38,3
8935,Thanisandra,1265.0,2.0,85.0,2
8936,Thanisandra,510.0,1.0,25.25,1
8937,Thanisandra,776.5,2.0,48.145,1
8938,Thanisandra,1564.0,3.0,101.0,3
8940,Thanisandra,1847.0,3.0,123.0,3
8942,Thanisandra,1697.0,3.0,114.0,3
8944,Thanisandra,3500.0,5.0,160.0,6
8945,Thanisandra,1573.0,3.0,95.0,3
8946,Thanisandra,1917.0,3.0,122.0,3
8947,Thanisandra,693.0,1.0,34.3,1
8948,Thanisandra,1098.0,2.0,68.0,2
8949,Thanisandra,760.0,1.0,50.3,1
8952,Thanisandra,2002.0,3.0,112.0,3
8957,Thanisandra,1697.0,3.0,115.0,3
8958,Thanisandra,1380.0,1.0,62.1,1
8959,Thanisandra,923.0,1.0,60.84,1
8961,Thanisandra,923.0,1.0,45.69,1
8963,Thanisandra,1296.0,2.0,72.0,2
8965,Thanisandra,1698.0,3.0,102.0,3
8966,Thanisandra,1411.0,3.0,93.04,3
8967,Thanisandra,1996.0,3.0,135.0,3
8968,Thanisandra,1801.0,3.0,115.0,3
8969,Thanisandra,1265.0,2.0,82.0,2
8971,Thanisandra,1917.0,4.0,113.0,3
8972,Thanisandra,662.0,1.0,42.0,1
8974,Thanisandra,1948.0,3.0,130.0,3
8976,Thanisandra,1098.0,2.0,74.0,2
8978,Thanisandra,1564.0,3.0,104.0,3
8984,Thanisandra,2127.0,3.0,135.0,3
8986,Thanisandra,1276.0,2.0,75.0,2
8987,Thanisandra,693.0,1.0,34.3,1
8988,Thanisandra,2259.0,5.0,135.0,4
8989,Thanisandra,1265.0,2.0,78.0,2
8991,Thanisandra,934.0,2.0,55.0,2
8992,Thanisandra,1056.0,2.0,68.0,2
8993,Thanisandra,1595.0,3.0,110.0,3
8994,Thanisandra,1411.0,3.0,93.15,3
8995,Thanisandra,1093.0,2.0,68.1,2
8997,Thanisandra,1093.0,2.0,72.0,2
8999,Thanisandra,1698.0,3.0,107.0,3
9000,Thanisandra,1564.0,3.0,105.0,3
9001,Thanisandra,1265.0,2.0,83.0,2
9002,Thanisandra,784.0,1.0,35.285,1
9003,Thanisandra,965.0,2.0,56.0,2
9004,Thanisandra,1546.0,3.0,95.0,3
9005,Thanisandra,777.0,1.0,38.535,1
9006,Thanisandra,1697.0,3.0,110.0,3
9007,Thanisandra,1492.0,3.0,88.0,3
9008,Thanisandra,2072.0,3.0,122.0,3
9009,Thanisandra,1880.0,3.0,120.0,3
9010,Thanisandra,760.0,1.0,50.0,1
9012,Thanisandra,933.0,2.0,58.0,1
9013,Thanisandra,1917.0,3.0,110.0,3
9014,Thanisandra,1996.0,4.0,123.0,3
9015,Thanisandra,1183.0,2.0,77.25,2
9016,Thanisandra,1491.0,3.0,88.0,3
9018,Thanisandra,662.0,1.0,29.0,1
9020,Thanisandra,1564.0,3.0,100.0,3
9021,Thanisandra,662.0,1.0,45.0,1
9022,Thanisandra,1573.0,3.0,98.0,3
9023,Thanisandra,1262.0,2.0,83.0,3
9024,Thanisandra,1056.0,2.0,65.0,2
9026,Thanisandra,1702.0,3.0,115.0,3
9027,Thanisandra,1343.0,2.0,75.0,2
9028,Thanisandra,1935.0,4.0,122.0,3
9029,Thanisandra,933.0,2.0,55.0,2
9030,Thanisandra,1183.0,2.0,77.3,2
9031,Thanisandra,662.0,1.0,38.0,1
9032,Thanisandra,1265.0,2.0,72.0,2
9033,Thanisandra,1595.0,3.0,105.0,3
9035,Thanisandra,580.0,1.0,27.5,1
9036,Thanisandra,2087.0,4.0,139.0,3
9038,Thanisandra,1098.0,2.0,71.0,2
9039,Thanisandra,1411.0,3.0,93.25,3
9042,Thanisandra,1732.0,3.0,112.0,3
9043,Thanisandra,933.0,1.0,61.0,1
9044,Thanisandra,1702.0,3.0,107.0,3
9045,Thanisandra,747.0,1.0,34.355,1
9046,Thanisandra,2030.0,4.0,125.0,3
9048,Thanisandra,1948.0,4.0,129.0,4
9049,Thanisandra,1573.0,3.0,90.0,3
9050,Thanisandra,1056.0,2.0,70.0,2
9051,Thanisandra,1595.0,3.0,96.0,3
9054,Thanisandra,1245.0,2.0,83.05,2
9055,Thanisandra,1261.0,2.0,80.0,3
9056,Thanisandra,1884.0,4.0,117.0,3
9057,Thanisandra,965.0,2.0,54.0,2
9058,Thanisandra,1930.0,4.0,122.0,3
9059,Thanisandra,777.0,1.0,38.46,1
9061,Thanisandra,1930.0,4.0,120.0,3
9062,Thanisandra,760.0,1.0,50.4,1
9063,Thanisandra,663.0,1.0,32.82,1
9064,Thanisandra,1801.0,3.0,115.0,3
9065,Thanisandra,1806.0,6.0,116.0,3
9066,Thanisandra,3671.0,4.0,220.0,4
9068,Thanisandra,1305.0,2.0,90.0,2
9069,Thanisandra,1965.0,4.0,125.0,3
9070,Thanisandra,1573.0,3.0,100.0,3
9073,Thanisandra,1917.0,4.0,130.0,4
9075,Thigalarapalya,3122.0,6.0,230.0,4
9077,Thigalarapalya,1297.0,2.0,103.0,2
9078,Thigalarapalya,1418.0,2.0,95.0,2
9079,Thigalarapalya,3122.0,6.0,235.0,4
9080,Thigalarapalya,3122.0,6.0,245.0,4
9082,Thigalarapalya,1418.0,2.0,103.0,2
9083,Thigalarapalya,1418.0,2.0,101.0,2
9084,Thigalarapalya,1418.0,2.0,104.0,2
9086,Thigalarapalya,3122.0,5.0,225.0,4
9087,Thigalarapalya,2912.0,6.0,210.0,4
9088,Thigalarapalya,1418.0,2.0,103.0,2
9089,Thigalarapalya,2072.0,4.0,159.0,3
9091,Thigalarapalya,1418.0,2.0,106.0,2
9093,Thigalarapalya,1418.0,2.0,104.0,2
9094,Thigalarapalya,3122.0,6.0,237.0,4
9095,Thigalarapalya,1418.0,2.0,105.0,2
9096,Thigalarapalya,1418.0,2.0,104.0,2
9099,Thigalarapalya,1418.0,2.0,106.0,2
9100,Thigalarapalya,2072.0,4.0,155.0,3
9101,Thigalarapalya,1830.0,4.0,135.0,3
9102,Thigalarapalya,1418.0,2.0,105.0,2
9103,Thigalarapalya,2072.0,4.0,160.0,3
9107,Thigalarapalya,2072.0,4.0,160.0,3
9108,Thigalarapalya,2072.0,4.0,155.0,3
9109,Thigalarapalya,3122.0,6.0,235.0,4
9110,Thigalarapalya,2072.0,4.0,153.0,3
9112,Thigalarapalya,2072.0,4.0,157.0,3
9113,Thigalarapalya,1418.0,2.0,105.0,2
9114,Thigalarapalya,3362.0,5.0,249.0,4
9115,Thigalarapalya,3122.0,6.0,245.0,4
9118,Thigalarapalya,4190.0,4.0,325.0,4
9122,Thigalarapalya,1400.0,2.0,105.0,2
9124,Thigalarapalya,1297.0,2.0,98.0,2
9126,Thubarahalli,3800.0,4.0,239.0,4
9127,Thubarahalli,1200.0,2.0,78.0,2
9128,Thubarahalli,1128.0,2.0,75.0,2
9129,Thubarahalli,1185.0,2.0,65.0,2
9130,Thubarahalli,975.0,2.0,55.0,2
9131,Thubarahalli,1330.0,2.0,75.0,2
9132,Thubarahalli,1085.0,2.0,70.0,2
9133,Thubarahalli,1216.0,2.0,80.0,2
9134,Thubarahalli,1200.0,2.0,79.0,2
9135,Thubarahalli,1200.0,2.0,80.0,2
9136,Thubarahalli,1200.0,2.0,79.55,2
9138,Thubarahalli,2625.0,3.0,175.0,3
9139,Thubarahalli,975.0,2.0,50.0,2
9141,Thubarahalli,1584.0,3.0,101.0,3
9142,Thyagaraja Nagar,800.0,1.0,100.0,1
9143,Thyagaraja Nagar,2000.0,4.0,145.0,5
9144,Thyagaraja Nagar,1270.0,2.0,95.25,3
9145,Thyagaraja Nagar,1040.0,2.0,68.0,2
9146,Tindlu,1500.0,2.0,87.0,3
9147,Tindlu,7500.0,7.0,400.0,7
9148,Tindlu,1357.0,2.0,65.0,3
9149,Tindlu,1500.0,3.0,87.0,3
9150,Tindlu,1370.07,3.0,65.0,3
9151,Tindlu,1165.0,2.0,59.8,2
9152,Tindlu,1050.0,2.0,55.0,2
9153,Tindlu,1100.0,2.0,55.0,2
9154,Tumkur Road,1500.0,3.0,95.0,3
9155,Tumkur Road,1779.0,3.0,112.0,3
9156,Tumkur Road,1586.0,3.0,100.0,3
9157,Tumkur Road,1098.0,2.0,72.0,2
9158,Tumkur Road,1354.0,3.0,90.0,3
9159,Tumkur Road,1240.0,2.0,84.0,3
9160,Tumkur Road,1239.0,2.0,82.0,2
9161,Tumkur Road,1246.0,2.0,82.0,2
9162,Tumkur Road,1500.0,3.0,100.0,3
9164,Tumkur Road,1416.0,3.0,94.0,3
9165,Tumkur Road,1027.0,2.0,60.0,2
9166,Tumkur Road,1027.0,2.0,68.62,2
9167,Tumkur Road,1459.0,2.0,95.0,3
9168,Tumkur Road,992.0,2.0,60.0,2
9169,Tumkur Road,1066.0,2.0,52.5,2
9170,Tumkur Road,1240.0,2.0,79.0,3
9171,Tumkur Road,1441.0,2.0,95.0,3
9172,Tumkur Road,1240.0,2.0,83.0,3
9173,Tumkur Road,1027.0,2.0,67.0,2
9175,Tumkur Road,1354.0,3.0,85.86,3
9176,Ulsoor,2135.0,3.0,215.0,3
9177,Ulsoor,1275.0,2.0,120.0,2
9178,Ulsoor,1020.0,3.0,110.0,3
9179,Ulsoor,1200.0,2.0,60.0,2
9180,Ulsoor,1180.0,2.0,100.0,2
9181,Ulsoor,1340.0,3.0,90.0,3
9182,Ulsoor,1500.0,2.0,125.0,3
9183,Ulsoor,2000.0,3.0,185.0,3
9184,Ulsoor,1255.0,2.0,120.0,2
9185,Ulsoor,1685.0,4.0,185.0,3
9187,Ulsoor,2135.0,3.0,170.0,3
9188,Ulsoor,1160.0,2.0,130.0,2
9189,Uttarahalli,1440.0,2.0,62.0,3
9190,Uttarahalli,1143.0,2.0,45.0,2
9191,Uttarahalli,1020.0,2.0,45.0,2
9192,Uttarahalli,1286.0,2.0,63.0,2
9193,Uttarahalli,1101.0,2.0,45.0,2
9194,Uttarahalli,1345.0,2.0,67.0,2
9197,Uttarahalli,1175.0,2.0,47.0,2
9198,Uttarahalli,1390.0,2.0,62.55,3
9199,Uttarahalli,1330.0,2.0,56.0,3
9200,Uttarahalli,1008.0,2.0,45.0,2
9201,Uttarahalli,1390.0,2.0,60.47,3
